"Iteration","Ux_up1: Ux_up1 (m/s)","Ux_up2: Ux_up2 (m/s)","Ux_up3: Ux_up3 (m/s)","Ux_up4: Ux_up4 (m/s)","Ux_up5: Ux_up5 (m/s)","Ux_down1: Ux_down1 (m/s)","Ux_down2: Ux_down2 (m/s)","Ux_down3: Ux_down3 (m/s)","Ux_down4: Ux_down4 (m/s)","Ux_down5: Ux_down5 (m/s)"
3243.0,1.4576338103285578,1.7754408188924462,,,,1.4503327749757817,1.775909623658196,2.013802973032153,2.081999448986874,2.094771919881209
3244.0,1.457633756901136,1.7754406558721105,,,,1.4503281171164712,1.77590868699316,2.0138040357972185,2.082001580770225,2.0947744183284325
3245.0,1.4576337857784862,1.7754407026324186,,,,1.4503240807235356,1.7759082170488383,2.013805476666351,2.0820040721254185,2.094777096263946
3246.0,1.4576337302179048,1.7754405445238675,,,,1.4503202823330814,1.7759073613017602,2.013806284587539,2.0820057754225414,2.094779125925917
3247.0,1.45763373640014,1.775440556756311,,,,1.4503169808642848,1.7759068979578934,2.013807408118791,2.0820078189663196,2.094781354507507
3248.0,1.4576337141263132,1.7754404972858624,,,,1.4503139891130927,1.7759063169250502,2.013808264408727,2.082009403746725,2.094783192586627
3249.0,1.4576336859626173,1.77544044312913,,,,1.4503112732526775,1.7759057914472038,2.013809024503706,2.0820108795152454,2.0947848802472366
3250.0,1.4576336568570043,1.7754404038379992,,,,1.4503088301167424,1.775905292681978,2.0138096761576594,2.0820121948465804,2.094786390228714
3251.0,1.457633618719613,1.7754403575233024,,,,1.4503066246983662,1.7759048018776766,2.0138102172899144,2.0820133427136387,2.094787721677543
3252.0,1.457633596321696,1.7754403564520889,,,,1.4503046755872073,1.7759044273126459,2.013810819739152,2.0820145097887712,2.094789041954794
3253.0,1.4576335556351618,1.775440317959732,,,,1.450302904699587,1.7759040153591314,2.013811263250746,2.0820154502534405,2.094790152159506
3254.0,1.4576335497312654,1.7754403589937486,,,,1.4503013819756867,1.7759037779078202,2.013811853557327,2.082016523639549,2.094791347851355
3255.0,1.4576335211994254,1.7754403333108728,,,,1.450299968354284,1.775903427606534,2.0138122135346843,2.082017284424587,2.0947922652391258
3256.0,1.4576335012241792,1.7754403307360715,,,,1.450298698419493,1.775903129564494,2.013812576841713,2.0820180546664417,2.094793147574123
3257.0,1.457633481452303,1.7754403252155786,,,,1.4502975517051242,1.775902838403292,2.0138128857145072,2.0820187230358718,2.0947939262856465
3258.0,1.4576334714432972,1.7754403367982357,,,,1.4502965428507832,1.7759026114733607,2.0138132284202124,2.0820193945613084,2.0947946925661673
3259.0,1.45763346393445,1.7754403427276135,,,,1.4502956360592152,1.7759023855203873,2.01381351808936,2.082019973329769,2.09479537024298
3260.0,1.4576334498979073,1.775440326184818,,,,1.4502947869437526,1.7759021182477164,2.0138137022533256,2.082020418799029,2.0947959117580277
3261.0,1.457633445435413,1.775440330112819,,,,1.4502940444704173,1.7759019251723678,2.0138139445834176,2.0820209170104462,2.0947964778738766
3262.0,1.4576334418129866,1.7754403310977103,,,,1.4502933832931397,1.7759017485015511,2.013814163795107,2.0820213527846816,2.094796987339026
3263.0,1.4576334419109185,1.775440334209021,,,,1.4502927944834765,1.7759015991019167,2.013814378484676,2.082021763773985,2.0947974650610965
3264.0,1.457633446500676,1.7754403429335488,,,,1.4502922769169502,1.7759014804796913,2.0138145951885185,2.0820221579266143,2.094797918966787
3265.0,1.4576334522967196,1.7754403497851459,,,,1.4502918132687492,1.7759013711010998,2.013814786471033,2.082022508596348,2.0947983265085854
3266.0,1.457633460818607,1.7754403606783993,,,,1.4502914003712213,1.775901277801435,2.0138149621659123,2.0820228289719918,2.0947986970213845
3267.0,1.4576334667874002,1.775440364649207,,,,1.4502910188120675,1.77590117737268,2.01381510187927,2.082023102755356,2.094799017431624
3268.0,1.4576334754465854,1.775440374638588,,,,1.4502906800026352,1.7759010995998845,2.0138152462332752,2.082023373521016,2.094799326712084
3269.0,1.4576334849438364,1.775440384177208,,,,1.450290369201912,1.7759010166358327,2.013815354959129,2.0820235907040487,2.094799584722156
3270.0,1.457633486619621,1.7754403781817454,,,,1.450290078995892,1.7759009284523142,2.0138154435351994,2.0820237845916076,2.09479981427813
3271.0,1.4576334927027232,1.7754403811626276,,,,1.4502897935491985,1.7759008091759196,2.013815443060784,2.082023861273469,2.0947999267962008
3272.0,1.4576334854259043,1.7754403558788916,,,,1.4502895236653273,1.775900682859772,2.013815437228814,2.0820239485577865,2.094800039121961
3273.0,1.457633491270134,1.7754403652887696,,,,1.45028930667312,1.775900633709294,2.0138155161553346,2.0820241150826475,2.094800221699433
3274.0,1.4576335150084465,1.7754404054320463,,,,1.4502891729536151,1.775900684664878,2.013815714953765,2.0820243824542404,2.0948005030135297
3275.0,1.4576335090190353,1.7754403693727978,,,,1.450288943337882,1.7759004716311853,2.0138154962335886,2.0820241389046332,2.094800335803268
3276.0,1.457633497975782,1.775440346568783,,,,1.4502887914515468,1.7759005063454008,2.01381571350491,2.0820245252319225,2.0948006778133776
3277.0,1.4576335312336002,1.775440418074611,,,,1.4502887087736842,1.7759005433920698,2.0138158132664947,2.082024596220333,2.0948007850830006
3278.0,1.45763351128263,1.775440354224122,,,,1.4502885432863741,1.7759004198339008,2.013815775668401,2.082024636651332,2.0948008612392472
3279.0,1.4576335332914445,1.7754404016372103,,,,1.4502884653540296,1.7759004513379701,2.013815855915334,2.0820247411874426,2.094800969027689
3280.0,1.4576335274462116,1.7754403731527817,,,,1.4502883453210207,1.775900389267183,2.0138158929905288,2.08202484289533,2.094801085579192
3281.0,1.4576335540438483,1.77544042487308,,,,1.4502883080659497,1.7759004511798437,2.013816009869911,2.082024969146297,2.09480121708794
3282.0,1.457633568532529,1.7754404339074394,,,,1.4502882624531042,1.775900481596849,2.0138161527600693,2.082025168987004,2.094801424267761
3283.0,1.4576336042297493,1.7754404877546714,,,,1.4502882561267718,1.7759005524044233,2.0138162625638927,2.082025280564155,2.0948015489322223
3284.0,1.4576336048942422,1.7754404540600344,,,,1.4502881410892812,1.7759004073360023,2.013816104660635,2.082025139261158,2.0948014441926666
3285.0,1.4576336092312783,1.7754404530808698,,,,1.4502880883241456,1.77590044513774,2.0138162224748495,2.082025353494367,2.0948016241780687
3286.0,1.457633646802583,1.7754405217570397,,,,1.4502881225756636,1.7759005616896006,2.0138164021874463,2.0820255235941647,2.0948017986356104
3287.0,1.457633656630863,1.7754405037121184,,,,1.4502880506779114,1.7759004573403478,2.0138162974855414,2.0820254044321214,2.094801724380885
3288.0,1.4576336486039618,1.775440466015711,,,,1.4502879664439603,1.775900374310392,2.0138162061546625,2.0820253449133164,2.0948016653539896
3289.0,1.457633663474675,1.7754404881989772,,,,1.450287949592934,1.77590043704395,2.0138163517771375,2.082025553285219,2.094801846221345
3290.0,1.4576336890814643,1.7754405213820323,,,,1.4502879849598997,1.7759005126451028,2.0138164568936414,2.0820256289552765,2.094801941161968
3291.0,1.4576336873115734,1.7754404895702787,,,,1.4502879319393782,1.7759004490241561,2.013816419032334,2.0820256094193628,2.0948019473082917
3292.0,1.4576337133156922,1.7754405290547406,,,,1.4502879697575528,1.7759005488152417,2.013816538622476,2.082025744739018,2.094802065798299
3293.0,1.4576337213639814,1.775440520719524,,,,1.4502879505001713,1.7759005314908614,2.0138165503100063,2.0820257704822924,2.0948021072409
3294.0,1.4576337483567436,1.7754405606427028,,,,1.4502879970263882,1.7759006257866092,2.0138166593506606,2.0820258849631426,2.0948022126040757
3295.0,1.457633751595393,1.7754405422617205,,,,1.450287968772754,1.7759005813408897,2.0138166210351804,2.0820258566831216,2.0948022037373732
3296.0,1.4576337744754575,1.7754405774577124,,,,1.4502880057608871,1.775900658516906,2.0138167040111044,2.0820259515804267,2.0948022848063443
3297.0,1.4576337780517097,1.7754405638182857,,,,1.450287982330714,1.7759006186909119,2.0138166704526492,2.0820259252469935,2.094802274421011
3298.0,1.457633799722819,1.7754405958621025,,,,1.4502880189080134,1.7759006881446817,2.0138167464762757,2.0820260084705646,2.094802346325892
3299.0,1.4576338049563442,1.775440584876848,,,,1.4502880030024592,1.7759006557520993,2.013816720501883,2.0820259861145747,2.0948023390995085
3300.0,1.457633826267932,1.775440613408364,,,,1.4502880408615604,1.7759007213921643,2.0138167923824937,2.0820260639712895,2.0948024069331486
3301.0,1.457633832623341,1.7754406031513015,,,,1.450288030895335,1.7759006940364501,2.0138167689297846,2.0820260421999657,2.094802398882322
3302.0,1.4576338463357867,1.7754406137724388,,,,1.4502880419890474,1.7759007143886696,2.013816788840071,2.0820260694228674,2.0948024219353556
3303.0,1.4576338599395018,1.77544062353003,,,,1.4502880707893286,1.7759007641841824,2.0138168666532885,2.0820261660042894,2.0948025122576217
3304.0,1.4576338768503758,1.7754406404682386,,,,1.4502881125574638,1.7759008186884189,2.0138169311315903,2.082026219145389,2.094802571488514
3305.0,1.4576338864784448,1.7754406366485156,,,,1.450288102385446,1.7759007696033544,2.0138168478878096,2.082026115160967,2.0948024876747
3306.0,1.4576338988806088,1.7754406470056439,,,,1.4502881245480617,1.7759007951202503,2.0138168670155094,2.0820261511313873,2.094802506126199
3307.0,1.4576339019009934,1.7754406367321418,,,,1.4502881207640046,1.7759007792769532,2.0138168541143395,2.082026146283365,2.094802504046224
3308.0,1.4576339109669698,1.7754406443822748,,,,1.450288131846467,1.7759007921961307,2.013816865763418,2.082026158032515,2.09480251452728
3309.0,1.457633924572771,1.7754406606895818,,,,1.4502881677410917,1.7759008481579261,2.0138169477050485,2.082026251626787,2.094802602099823
3310.0,1.4576339384161519,1.7754406748804477,,,,1.450288210735772,1.7759008990966714,2.013817005979574,2.0820262994032066,2.0948026565664426
3311.0,1.4576339471506787,1.7754406736652386,,,,1.4502882098701648,1.7759008658242101,2.013816943528237,2.082026220823068,2.094802594520166
3312.0,1.4576339567962089,1.7754406793065347,,,,1.4502882214058608,1.7759008736587945,2.013816939753142,2.082026232102456,2.094802595797802
3313.0,1.4576339527024502,1.7754406578569397,,,,1.4502882016863068,1.7759008248073087,2.013816873330472,2.0820261673650196,2.094802535220716
3314.0,1.457633960344164,1.7754406701232868,,,,1.4502882224958167,1.775900856502027,2.0138169103522054,2.0820262131718725,2.0948025675391095
3315.0,1.457633968872694,1.775440678942425,,,,1.4502882387122382,1.7759008667579879,2.0138169247313673,2.0820262188110243,2.0948025791630056
3316.0,1.4576339790001795,1.7754406889204102,,,,1.45028826621038,1.775900897510751,2.013816960878147,2.08202625325605,2.094802613811171
3317.0,1.4576339834944396,1.7754406853220124,,,,1.4502882704782554,1.7759008881408072,2.0138169448141,2.082026233824047,2.094802601450663
3318.0,1.4576339897485573,1.775440689468381,,,,1.4502882826346544,1.7759008991930463,2.0138169532293,2.082026248836179,2.094802611996281
3319.0,1.457633992997279,1.775440687867923,,,,1.4502882884972441,1.7759008964399725,2.013816947444734,2.0820262449293665,2.0948026091941507
3320.0,1.4576339985794955,1.7754406932795217,,,,1.4502883032620328,1.775900910291555,2.013816962513131,2.0820262629444386,2.094802624427947
3321.0,1.4576340072907428,1.7754407037511428,,,,1.4502883256295092,1.7759009350587482,2.0138169933997174,2.0820262943743137,2.0948026548764487
3322.0,1.457634014980848,1.7754407105902625,,,,1.4502883512122229,1.7759009606215508,2.01381702291583,2.082026322142463,2.0948026835107485
3323.0,1.4576340207213052,1.7754407119409534,,,,1.4502883603462529,1.775900957852427,2.0138170145181693,2.0820263105540393,2.0948026766683463
3324.0,1.4576340275535646,1.775440717340181,,,,1.4502883753274136,1.7759009713349108,2.0138170270013864,2.082026327866553,2.0948026896867296
3325.0,1.457634032083778,1.7754407176349867,,,,1.4502883826833257,1.775900968949757,2.0138170205601695,2.0820263203781293,2.0948026838798883
3326.0,1.4576340378048869,1.7754407219659047,,,,1.4502883952277557,1.7759009783591346,2.013817029544356,2.0820263310572105,2.0948026922001706
3327.0,1.4576340427526122,1.775440724048288,,,,1.4502884050269342,1.7759009817873768,2.0138170317045025,2.082026331682183,2.0948026939851285
3328.0,1.4576340481478791,1.7754407277848636,,,,1.4502884186029288,1.7759009925928577,2.0138170425153987,2.0820263424793524,2.0948027040417987
3329.0,1.4576340529673026,1.7754407296071752,,,,1.4502884281914956,1.7759009961450254,2.0138170439802523,2.082026342164285,2.094802705308678
3330.0,1.4576340580459755,1.7754407327815382,,,,1.4502884410785901,1.775901006742012,2.0138170539570748,2.082026352544982,2.0948027146174213
3331.0,1.4576340622997692,1.7754407339691043,,,,1.4502884496555049,1.775901009299545,2.013817053531505,2.0820263506325563,2.0948027140251604
3332.0,1.4576340668274037,1.7754407367801528,,,,1.4502884612074296,1.775901018568859,2.0138170615631,2.0820263593660426,2.0948027214794176
3333.0,1.4576340705421889,1.7754407378595385,,,,1.4502884691837181,1.775901020993675,2.013817060934825,2.0820263575049,2.094802720656827
3334.0,1.4576340745165473,1.7754407404349246,,,,1.4502884796976618,1.77590102915172,2.0138170676682035,2.082026364792543,2.0948027268766927
3335.0,1.4576340778305454,1.7754407415553706,,,,1.4502884872326227,1.775901031621665,2.0138170672730995,2.082026363304889,2.094802726304748
3336.0,1.457634081363504,1.775440743875156,,,,1.4502884969233987,1.775901038919808,2.013817073114687,2.0820263696033985,2.0948027317405513
3337.0,1.457634084348783,1.7754407449169407,,,,1.4502885039798306,1.7759010411976566,2.0138170726679983,2.082026368220268,2.0948027311748163
3338.0,1.4576340875161824,1.7754407469545166,,,,1.4502885128982708,1.7759010476507533,2.0138170776739392,2.082026373682337,2.0948027358636847
3339.0,1.4576340901983533,1.7754407478594356,,,,1.4502885194758892,1.7759010496225152,2.013817077090311,2.0820263722969172,2.094802735176598
3340.0,1.4576340930309462,1.7754407496336673,,,,1.4502885276554738,1.775901055231171,2.0138170813297993,2.0820263769583263,2.0948027391288533
3341.0,1.4576340954226552,1.77544075041041,,,,1.450288533755257,1.7759010568646145,2.0138170806227826,2.082026375514573,2.094802738284867
3342.0,1.457634097933981,1.7754407519479634,,,,1.4502885412096196,1.7759010616608437,2.013817084170071,2.0820263794104283,2.0948027415460375
3343.0,1.4576341001554682,1.7754407528016016,,,,1.4502885467862399,1.7759010628190386,2.0138170830018747,2.082026377330926,2.0948027400484523
3344.0,1.457634102390728,1.7754407540991708,,,,1.4502885534753385,1.7759010667574666,2.013817085803509,2.0820263804512784,2.0948027425647613
3345.0,1.4576341039320788,1.7754407540113424,,,,1.4502885578170401,1.7759010665110173,2.01381708325069,2.0820263772318044,2.094802739968274
3346.0,1.4576341057046256,1.7754407550155098,,,,1.4502885633166358,1.7759010694216886,2.0138170850408876,2.08202637945291,2.094802741559035
3347.0,1.4576341072761245,1.7754407555689768,,,,1.4502885677598187,1.7759010698178865,2.0138170831969266,2.082026376392818,2.094802738991849
3348.0,1.4576341087363427,1.775440756179122,,,,1.4502885726437498,1.7759010717819002,2.0138170839341636,2.0820263773174466,2.0948027395247637
3349.0,1.4576341095673304,1.7754407556329361,,,,1.4502885756744857,1.7759010711380594,2.0138170819797714,2.0820263755003428,2.0948027380133283
3350.0,1.4576341108002406,1.7754407564211998,,,,1.4502885798854572,1.775901073401618,2.0138170837124885,2.0820263775913292,2.0948027396716213
3351.0,1.4576341128208847,1.7754407588044097,,,,1.4502885863843045,1.7759010790013274,2.0138170894269516,2.082026382689789,2.094802744462948
3352.0,1.457634114275276,1.7754407597269615,,,,1.450288592524934,1.7759010830868958,2.0138170933383694,2.082026386027141,2.0948027479848035
3353.0,1.457634114907786,1.7754407588732768,,,,1.4502885941426613,1.7759010801538095,2.0138170880652337,2.0820263803481467,2.094802743364168
3354.0,1.4576341159863264,1.775440759573303,,,,1.4502885969685306,1.7759010812607579,2.0138170881569515,2.0820263817037774,2.0948027437087586
3355.0,1.4576341171999725,1.7754407607261626,,,,1.4502886011801512,1.775901083817439,2.0138170901374775,2.0820263831661623,2.0948027448716737
3356.0,1.457634118269826,1.7754407613679914,,,,1.4502886044624368,1.775901084673452,2.013817090603167,2.0820263834036608,2.094802745330621
3357.0,1.4576341192064382,1.7754407618206682,,,,1.4502886076699346,1.7759010860061968,2.0138170913252,2.082026383994968,2.0948027459157217
3358.0,1.4576341197689193,1.7754407615391803,,,,1.450288609211247,1.775901084644666,2.013817088537068,2.0820263807512056,2.0948027430918885
3359.0,1.4576341204275185,1.7754407617120926,,,,1.4502886111269193,1.7759010847610512,2.013817087893576,2.082026380427278,2.0948027424286684
3360.0,1.457634121085197,1.775440761998222,,,,1.4502886137071016,1.7759010863297608,2.0138170897748897,2.0820263827047834,2.094802744374922
3361.0,1.4576341218173265,1.7754407624839088,,,,1.450288616646686,1.775901088248578,2.0138170918139995,2.0820263844560776,2.094802746251183
3362.0,1.4576341228101493,1.7754407634436684,,,,1.4502886201122693,1.775901090878893,2.0138170943623934,2.0820263865006106,2.0948027483154466
3363.0,1.4576341234621306,1.7754407634865466,,,,1.4502886217306705,1.7759010900748768,2.013817092145445,2.082026383561725,2.0948027459435377
3364.0,1.457634124034949,1.775440763662552,,,,1.4502886234848185,1.7759010905608896,2.0138170919632628,2.082026383858175,2.0948027458447473
3365.0,1.45763412424517,1.775440763300357,,,,1.4502886247122242,1.7759010903842376,2.013817091457593,2.0820263836491315,2.09480274552756
3366.0,1.4576341246948208,1.7754407636520528,,,,1.4502886263223151,1.7759010911858364,2.013817092096684,2.0820263843397675,2.0948027460602274
3367.0,1.4576341253153933,1.7754407643366392,,,,1.45028862877666,1.7759010931034123,2.013817093971473,2.082026385920378,2.0948027475680764
3368.0,1.4576341258646393,1.7754407646939772,,,,1.450288630357401,1.7759010932424995,2.0138170934137727,2.0820263847646086,2.094802746781772
3369.0,1.4576341263128891,1.7754407648940953,,,,1.4502886319390167,1.775901093953153,2.0138170937154727,2.0820263852155714,2.094802747063473
3370.0,1.4576341264800925,1.7754407645743417,,,,1.4502886326036362,1.7759010932436934,2.0138170923061334,2.0820263838109234,2.0948027457783134
3371.0,1.4576341267865236,1.77544076472385,,,,1.4502886335720377,1.7759010935041717,2.0138170922294663,2.082026383936124,2.0948027456780203
3372.0,1.457634127203419,1.7754407651734014,,,,1.4502886352979294,1.7759010948760157,2.0138170935945907,2.0820263852111216,2.094802746793011
3373.0,1.4576341276508455,1.7754407655420787,,,,1.4502886366896097,1.7759010955114845,2.013817094165953,2.082026385519975,2.0948027472275506
3374.0,1.457634128010863,1.7754407657240134,,,,1.4502886380246143,1.775901096265796,2.0138170947334837,2.082026386048138,2.094802747768979
3375.0,1.4576341282226255,1.7754407656483122,,,,1.45028863874707,1.7759010960184893,2.013817093966485,2.082026385155072,2.094802747009545
3376.0,1.4576341284830794,1.7754407657769997,,,,1.4502886396126602,1.7759010963324684,2.013817094030219,2.082026385375536,2.094802747057464
3377.0,1.4576341287593395,1.7754407659752116,,,,1.4502886406503808,1.7759010968661486,2.0138170943962677,2.0820263856655137,2.0948027472910624
3378.0,1.4576341290300234,1.7754407661339848,,,,1.4502886415450411,1.7759010971765452,2.013817094573657,2.082026385752768,2.0948027474097186
3379.0,1.457634129267443,1.7754407662395504,,,,1.450288642414629,1.7759010975514469,2.013817094789413,2.0820263859276373,2.0948027475791227
3380.0,1.4576341294319468,1.7754407662169127,,,,1.450288642975715,1.7759010974429041,2.013817094350865,2.082026385384967,2.0948027471115322
3381.0,1.4576341296133504,1.7754407662879321,,,,1.45028864361288,1.7759010976487841,2.013817094383705,2.0820263854708787,2.0948027471150352
3382.0,1.4576341297880888,1.7754407663694858,,,,1.4502886443014997,1.7759010979155732,2.0138170944776026,2.0820263854959036,2.094802747126289
3383.0,1.4576341299158404,1.775440766361402,,,,1.450288644768794,1.7759010978314498,2.0138170941289726,2.0820263850416665,2.094802746731353
3384.0,1.4576341300427647,1.775440766394099,,,,1.4502886452716168,1.775901097952118,2.0138170940857116,2.0820263850131697,2.0948027466568684
3385.0,1.4576341301644242,1.775440766445728,,,,1.4502886458052562,1.7759010981587764,2.0138170941807614,2.082026385086807,2.0948027467118107
3386.0,1.457634130276938,1.7754407664963128,,,,1.4502886463364286,1.77590109838301,2.013817094301789,2.0820263851758294,2.0948027468018946
3387.0,1.457634130409812,1.7754407665956577,,,,1.4502886468425427,1.7759010985850985,2.013817094371377,2.0820263851953373,2.0948027468335364
3388.0,1.4576341305176435,1.775440766652984,,,,1.450288647313326,1.7759010987635673,2.013817094439376,2.0820263852527123,2.094802746882957
3389.0,1.4576341306113145,1.775440766695174,,,,1.4502886477111603,1.7759010988558948,2.013817094394434,2.0820263851840877,2.094802746816303
3390.0,1.4576341306745726,1.775440766689706,,,,1.4502886479931414,1.7759010987985442,2.0138170941728664,2.082026384947265,2.094802746587891
3391.0,1.4576341307436855,1.7754407667260543,,,,1.4502886483225903,1.7759010988978576,2.01381709419796,2.08202638500825,2.094802746605588
3392.0,1.4576341308173286,1.775440766775196,,,,1.4502886486583049,1.7759010990083606,2.013817094240473,2.0820263850251832,2.0948027466220873
3393.0,1.457634130891094,1.7754407668179315,,,,1.4502886489639415,1.7759010990814836,2.0138170942455185,2.082026384999792,2.094802746605598
3394.0,1.457634130956908,1.7754407668465255,,,,1.450288649262911,1.775901099180072,2.0138170942914537,2.0820263850382377,2.0948027466381793
3395.0,1.4576341310226675,1.7754407668780967,,,,1.4502886495230771,1.7759010992303086,2.0138170942699674,2.0820263849930525,2.0948027465977552
3396.0,1.4576341310801868,1.7754407669008097,,,,1.450288649776457,1.7759010993053126,2.013817094294801,2.0820263850155625,2.094802746608172
3397.0,1.457634131129329,1.7754407669144971,,,,1.4502886499826733,1.7759010993127708,2.0138170942278806,2.082026384924485,2.0948027465224586
3398.0,1.4576341311747438,1.7754407669314654,,,,1.450288650185751,1.7759010993547943,2.013817094221975,2.082026384918085,2.0948027465033996
3399.0,1.4576341312135281,1.7754407669429109,,,,1.4502886503655423,1.7759010993767363,2.0138170941944806,2.0820263848754603,2.094802746460081
3400.0,1.4576341312519534,1.7754407669613665,,,,1.4502886505480754,1.7759010994300146,2.0138170942166864,2.0820263848923695,2.0948027464698513
3401.0,1.4576341312939909,1.775440766990319,,,,1.4502886507376118,1.7759010995067244,2.013817094265549,2.0820263849264187,2.0948027465010854
3402.0,1.457634131332885,1.7754407670123713,,,,1.4502886509051927,1.7759010995522821,2.0138170942702955,2.082026384908655,2.094802746488653
3403.0,1.4576341313615242,1.7754407670142462,,,,1.4502886510249509,1.7759010995377935,2.013817094197211,2.082026384822066,2.094802746408127
3404.0,1.457634131388724,1.7754407670239776,,,,1.4502886511462099,1.7759010995603637,2.0138170941816504,2.0820263848137017,2.094802746387514
3405.0,1.4576341314118721,1.7754407670314167,,,,1.4502886512625648,1.7759010995820366,2.0138170941697897,2.082026384794237,2.0948027463643695
3406.0,1.4576341314342782,1.7754407670409529,,,,1.450288651373963,1.7759010996100844,2.0138170941718343,2.082026384788974,2.0948027463568297
3407.0,1.4576341314586032,1.7754407670558339,,,,1.4502886514798348,1.7759010996368418,2.013817094170188,2.0820263847760896,2.094802746344782
3408.0,1.4576341314793138,1.775440767064798,,,,1.4502886515814803,1.7759010996680824,2.013817094179425,2.0820263847792653,2.0948027463456964
3409.0,1.4576341314995322,1.7754407670745873,,,,1.4502886516705824,1.7759010996858058,2.013817094169616,2.082026384760367,2.094802746327413
3410.0,1.4576341315143917,1.7754407670748293,,,,1.4502886517382674,1.7759010996782836,2.0138170941290663,2.082026384712478,2.094802746280976
3411.0,1.4576341315287946,1.7754407670797547,,,,1.4502886518069447,1.7759010996885762,2.0138170941176243,2.0820263847027403,2.094802746265606
3412.0,1.4576341315418437,1.7754407670849361,,,,1.4502886518752005,1.775901099702312,2.013817094112928,2.0820263846933145,2.0948027462534733
3413.0,1.457634131553988,1.7754407670898418,,,,1.4502886519376017,1.775901099712251,2.01381709410391,2.0820263846773526,2.0948027462376713
3414.0,1.4576341315648795,1.7754407670935617,,,,1.4502886519933114,1.775901099718613,2.013817094092024,2.0820263846600047,2.094802746220145
3415.0,1.45763413157451,1.7754407670963883,,,,1.4502886520436769,1.7759010997234954,2.0138170940801667,2.082026384644445,2.094802746203513
3416.0,1.4562652724964575,1.7731162803990972,,,,1.4499545873020931,1.7752771194649104,2.0129391657875044,2.0810807017142103,2.093949762467405
3417.0,1.45485891171824,1.7711239991749954,,,,1.4496767150318886,1.774900771187332,2.0123967580220645,2.080594729442081,2.093426165665136
3418.0,1.4535436893892177,1.7689546783673342,,,,1.4496094272933417,1.7748623705706006,2.012344489760105,2.0805178539853393,2.0932976412302056
3419.0,1.4520858767926235,1.7664113544498414,,,,1.4495646541678016,1.7747856537661817,2.0122091482574276,2.080327270152765,2.093147133699427
3420.0,1.450338438247948,1.7638890765973625,,,,1.4495268974905984,1.7747193511494723,2.012032183789935,2.0801612729889425,2.093030029132178
3421.0,1.4481919149357798,1.7617782484463194,,,,1.4494893327138643,1.7746265804556138,2.0117725889063798,2.0799985423959666,2.09293714534168
3422.0,1.4458415442766377,1.7604632162764728,,,,1.4494449974843424,1.774479458071578,2.0114207600842895,2.0798853497182295,2.092933741808621
3423.0,1.4433451099888588,1.7599756579150387,,,,1.4493894816350488,1.7742480181726108,2.0109655319207245,2.0798427548705343,2.0930652943746355
3424.0,1.4409140374757636,1.7602392787296897,,,,1.4493066339144383,1.7738788283709086,2.010405086110311,2.0798846021785935,2.0933484539557377
3425.0,1.43871324980729,1.7609495528878039,,,,1.4491725352739828,1.7733275776992006,2.009778870257605,2.080041318407653,2.0937885071792577
3426.0,1.4368321657125918,1.7618096971772705,,,,1.4489802130298577,1.772581672733478,2.009167117342128,2.0803301071289777,2.0943587552038054
3427.0,1.4353115285626576,1.7626232265967752,,,,1.4487120554243362,1.7716294612496046,2.00864152164632,2.080726969120947,2.0949860707303403
3428.0,1.4341719710747776,1.7632572440125647,,,,1.4483876173800627,1.7705307714843146,2.008318901543619,2.081251926212977,2.0956453805522064
3429.0,1.4333692844331476,1.763693182854401,,,,1.4479746048476896,1.7692936135581108,2.008227269653453,2.081826218914764,2.0962585253406534
3430.0,1.432840829339021,1.763929027845551,,,,1.4474753280024468,1.7679879672047423,2.0083768822552277,2.0824078883383663,2.096790689580536
3431.0,1.4325172232180527,1.76402179923369,,,,1.446882998888055,1.7666793528948355,2.0087434813972314,2.082959374715145,2.0972320498919337
3432.0,1.4323342029548731,1.7640293071275988,,,,1.4461941866557515,1.765432554747881,2.009266291764702,2.0834522170600156,2.097588803543894
3433.0,1.4322385921166885,1.7639966380038181,,,,1.4454074962503012,1.7643041771291097,2.0098763982474583,2.083876536790842,2.097882275042294
3434.0,1.4321923737575748,1.763953268953271,,,,1.444526402955216,1.7633323332726967,2.010514685496018,2.084234758027885,2.09813625408555
3435.0,1.4321701155336122,1.763915438030915,,,,1.4435581255485106,1.7625396296807287,2.0111321473842176,2.084539478134311,2.098370175654508
3436.0,1.432157050311966,1.7638888896404186,,,,1.4425138806607412,1.761929083646534,2.011700620830197,2.084807211710059,2.0985971095246265
3437.0,1.4321458494120187,1.7638741639510531,,,,1.4414088918500474,1.7614932218310861,2.0122057284232193,2.0850533005485854,2.0988235462441587
3438.0,1.4321344729200605,1.7638690020963423,,,,1.4402607121059663,1.7612148990587166,2.01264305312403,2.085284982424649,2.0990479786508853
3439.0,1.4321178149744742,1.7638660675825883,,,,1.4390896025420425,1.7610762934618145,2.013018484407939,2.085510675117571,2.099269387673086
3440.0,1.4321027022128918,1.7638686660482699,,,,1.4379170173013764,1.7610576325404692,2.0133429397338016,2.0857309847314007,2.099485580766767
3441.0,1.4320839323192125,1.7638690294781711,,,,1.4367637775518167,1.7611346401893644,2.0136229581052034,2.085945932058747,2.099693859738622
3442.0,1.4320655773624091,1.7638694675833073,,,,1.4356483953268737,1.761282770703517,2.0138675268811705,2.0861535797216315,2.0998924352666615
